scenario,clock,h,model,feature,coefficient
no_same_day_receipt,18:45,5,hierarchical_beta,regime=premarket|cbr_history|limited|aging,-0.13785439305852767
no_same_day_receipt,18:45,5,hierarchical_beta,regime=premarket|cbr_history|limited|fresh,-0.1298813047183777
no_same_day_receipt,18:45,5,hierarchical_beta,regime=premarket|cbr_history|limited|stale,-0.4673985344050062
no_same_day_receipt,19:15,5,global_platt,intercept,-0.3300967256862147
no_same_day_receipt,19:15,5,global_platt,base_logit,0.5614493206879524
no_same_day_receipt,19:15,5,fixed_logit_shrink_80,base_logit,0.8
no_same_day_receipt,19:15,5,hierarchical_beta,intercept,0.6097662046843094
no_same_day_receipt,19:15,5,hierarchical_beta,log_p,0.9802962686728645
no_same_day_receipt,19:15,5,hierarchical_beta,neg_log_1mp,-0.14584818149891568
no_same_day_receipt,19:15,5,hierarchical_beta,currency=KGS,0.08599814569480656
no_same_day_receipt,19:15,5,hierarchical_beta,currency=KZT,-0.1549670989787842
no_same_day_receipt,19:15,5,hierarchical_beta,currency=TJS,0.059911139491121895
no_same_day_receipt,19:15,5,hierarchical_beta,currency=UZS,-0.04696204065015846
no_same_day_receipt,19:15,5,hierarchical_beta,currency=KGS:base_logit,0.05449487820975939
no_same_day_receipt,19:15,5,hierarchical_beta,currency=KZT:base_logit,0.1355345225721903
no_same_day_receipt,19:15,5,hierarchical_beta,currency=TJS:base_logit,0.08963854251517128
no_same_day_receipt,19:15,5,hierarchical_beta,currency=UZS:base_logit,0.0648146437845803
no_same_day_receipt,19:15,5,hierarchical_beta,regime=premarket|cbr_history|limited|aging,-0.13785439305852767
no_same_day_receipt,19:15,5,hierarchical_beta,regime=premarket|cbr_history|limited|fresh,-0.1298813047183777
no_same_day_receipt,19:15,5,hierarchical_beta,regime=premarket|cbr_history|limited|stale,-0.4673985344050062
no_same_day_receipt,20:15,5,global_platt,intercept,-0.3300967256862147
no_same_day_receipt,20:15,5,global_platt,base_logit,0.5614493206879524
no_same_day_receipt,20:15,5,fixed_logit_shrink_80,base_logit,0.8
no_same_day_receipt,20:15,5,hierarchical_beta,intercept,0.6097662046843094
no_same_day_receipt,20:15,5,hierarchical_beta,log_p,0.9802962686728645
no_same_day_receipt,20:15,5,hierarchical_beta,neg_log_1mp,-0.14584818149891568
no_same_day_receipt,20:15,5,hierarchical_beta,currency=KGS,0.08599814569480656
no_same_day_receipt,20:15,5,hierarchical_beta,currency=KZT,-0.1549670989787842
no_same_day_receipt,20:15,5,hierarchical_beta,currency=TJS,0.059911139491121895
no_same_day_receipt,20:15,5,hierarchical_beta,currency=UZS,-0.04696204065015846
no_same_day_receipt,20:15,5,hierarchical_beta,currency=KGS:base_logit,0.05449487820975939
no_same_day_receipt,20:15,5,hierarchical_beta,currency=KZT:base_logit,0.1355345225721903
no_same_day_receipt,20:15,5,hierarchical_beta,currency=TJS:base_logit,0.08963854251517128
no_same_day_receipt,20:15,5,hierarchical_beta,currency=UZS:base_logit,0.0648146437845803
no_same_day_receipt,20:15,5,hierarchical_beta,regime=premarket|cbr_history|limited|aging,-0.13785439305852767
no_same_day_receipt,20:15,5,hierarchical_beta,regime=premarket|cbr_history|limited|fresh,-0.1298813047183777
no_same_day_receipt,20:15,5,hierarchical_beta,regime=premarket|cbr_history|limited|stale,-0.4673985344050062
no_same_day_receipt,21:15,5,global_platt,intercept,-0.3300967256862147
no_same_day_receipt,21:15,5,global_platt,base_logit,0.5614493206879524
no_same_day_receipt,21:15,5,fixed_logit_shrink_80,base_logit,0.8
no_same_day_receipt,21:15,5,hierarchical_beta,intercept,0.6097662046843094
no_same_day_receipt,21:15,5,hierarchical_beta,log_p,0.9802962686728645
no_same_day_receipt,21:15,5,hierarchical_beta,neg_log_1mp,-0.14584818149891568
no_same_day_receipt,21:15,5,hierarchical_beta,currency=KGS,0.08599814569480656
no_same_day_receipt,21:15,5,hierarchical_beta,currency=KZT,-0.1549670989787842
no_same_day_receipt,21:15,5,hierarchical_beta,currency=TJS,0.059911139491121895
no_same_day_receipt,21:15,5,hierarchical_beta,currency=UZS,-0.04696204065015846
no_same_day_receipt,21:15,5,hierarchical_beta,currency=KGS:base_logit,0.05449487820975939
no_same_day_receipt,21:15,5,hierarchical_beta,currency=KZT:base_logit,0.1355345225721903
no_same_day_receipt,21:15,5,hierarchical_beta,currency=TJS:base_logit,0.08963854251517128
no_same_day_receipt,21:15,5,hierarchical_beta,currency=UZS:base_logit,0.0648146437845803
no_same_day_receipt,21:15,5,hierarchical_beta,regime=premarket|cbr_history|limited|aging,-0.13785439305852767
no_same_day_receipt,21:15,5,hierarchical_beta,regime=premarket|cbr_history|limited|fresh,-0.1298813047183777
no_same_day_receipt,21:15,5,hierarchical_beta,regime=premarket|cbr_history|limited|stale,-0.4673985344050062
no_same_day_receipt,22:15,5,global_platt,intercept,-0.3300967256862147
no_same_day_receipt,22:15,5,global_platt,base_logit,0.5614493206879524
no_same_day_receipt,22:15,5,fixed_logit_shrink_80,base_logit,0.8
no_same_day_receipt,22:15,5,hierarchical_beta,intercept,0.6097662046843094
no_same_day_receipt,22:15,5,hierarchical_beta,log_p,0.9802962686728645
no_same_day_receipt,22:15,5,hierarchical_beta,neg_log_1mp,-0.14584818149891568
no_same_day_receipt,22:15,5,hierarchical_beta,currency=KGS,0.08599814569480656
no_same_day_receipt,22:15,5,hierarchical_beta,currency=KZT,-0.1549670989787842
no_same_day_receipt,22:15,5,hierarchical_beta,currency=TJS,0.059911139491121895
no_same_day_receipt,22:15,5,hierarchical_beta,currency=UZS,-0.04696204065015846
no_same_day_receipt,22:15,5,hierarchical_beta,currency=KGS:base_logit,0.05449487820975939
no_same_day_receipt,22:15,5,hierarchical_beta,currency=KZT:base_logit,0.1355345225721903
no_same_day_receipt,22:15,5,hierarchical_beta,currency=TJS:base_logit,0.08963854251517128
no_same_day_receipt,22:15,5,hierarchical_beta,currency=UZS:base_logit,0.0648146437845803
no_same_day_receipt,22:15,5,hierarchical_beta,regime=premarket|cbr_history|limited|aging,-0.13785439305852767
no_same_day_receipt,22:15,5,hierarchical_beta,regime=premarket|cbr_history|limited|fresh,-0.1298813047183777
no_same_day_receipt,22:15,5,hierarchical_beta,regime=premarket|cbr_history|limited|stale,-0.4673985344050062
no_same_day_receipt,23:15,5,global_platt,intercept,-0.3300967256862147
no_same_day_receipt,23:15,5,global_platt,base_logit,0.5614493206879524
no_same_day_receipt,23:15,5,fixed_logit_shrink_80,base_logit,0.8
no_same_day_receipt,23:15,5,hierarchical_beta,intercept,0.6097662046843094
no_same_day_receipt,23:15,5,hierarchical_beta,log_p,0.9802962686728645
no_same_day_receipt,23:15,5,hierarchical_beta,neg_log_1mp,-0.14584818149891568
no_same_day_receipt,23:15,5,hierarchical_beta,currency=KGS,0.08599814569480656
no_same_day_receipt,23:15,5,hierarchical_beta,currency=KZT,-0.1549670989787842
no_same_day_receipt,23:15,5,hierarchical_beta,currency=TJS,0.059911139491121895
no_same_day_receipt,23:15,5,hierarchical_beta,currency=UZS,-0.04696204065015846
no_same_day_receipt,23:15,5,hierarchical_beta,currency=KGS:base_logit,0.05449487820975939
no_same_day_receipt,23:15,5,hierarchical_beta,currency=KZT:base_logit,0.1355345225721903
no_same_day_receipt,23:15,5,hierarchical_beta,currency=TJS:base_logit,0.08963854251517128
no_same_day_receipt,23:15,5,hierarchical_beta,currency=UZS:base_logit,0.0648146437845803
no_same_day_receipt,23:15,5,hierarchical_beta,regime=premarket|cbr_history|limited|aging,-0.13785439305852767
no_same_day_receipt,23:15,5,hierarchical_beta,regime=premarket|cbr_history|limited|fresh,-0.1298813047183777
no_same_day_receipt,23:15,5,hierarchical_beta,regime=premarket|cbr_history|limited|stale,-0.4673985344050062
no_same_day_receipt,00:15,10,global_platt,intercept,-1.4881402906785342
no_same_day_receipt,00:15,10,global_platt,base_logit,-0.5466982925421768
no_same_day_receipt,00:15,10,fixed_logit_shrink_80,base_logit,0.8
no_same_day_receipt,00:15,10,hierarchical_beta,intercept,-1.3492604654901863
no_same_day_receipt,00:15,10,hierarchical_beta,log_p,-0.3230579666533421
no_same_day_receipt,00:15,10,hierarchical_beta,neg_log_1mp,-0.1274235122018525
no_same_day_receipt,00:15,10,hierarchical_beta,currency=KGS,-0.03870285346714525
no_same_day_receipt,00:15,10,hierarchical_beta,currency=KZT,-0.2614665263625445
no_same_day_receipt,00:15,10,hierarchical_beta,currency=TJS,0.009255820638272618
no_same_day_receipt,00:15,10,hierarchical_beta,currency=UZS,-0.10850099099474357
no_same_day_receipt,00:15,10,hierarchical_beta,currency=KGS:base_logit,-0.12683044849228775
no_same_day_receipt,00:15,10,hierarchical_beta,currency=KZT:base_logit,0.13731752827424026
no_same_day_receipt,00:15,10,hierarchical_beta,currency=TJS:base_logit,-0.08401275050228639
no_same_day_receipt,00:15,10,hierarchical_beta,currency=UZS:base_logit,-0.0402220660002121
no_same_day_receipt,00:15,10,hierarchical_beta,regime=premarket|cbr_history|limited|fresh,0.07133985954128
no_same_day_receipt,00:15,10,hierarchical_beta,regime=premarket|cbr_history|limited|stale,-0.2992442589318367
no_same_day_receipt,06:00,10,global_platt,intercept,-1.4881402906785342
no_same_day_receipt,06:00,10,global_platt,base_logit,-0.5466982925421768
no_same_day_receipt,06:00,10,fixed_logit_shrink_80,base_logit,0.8
no_same_day_receipt,06:00,10,hierarchical_beta,intercept,-1.3492604654901863
no_same_day_receipt,06:00,10,hierarchical_beta,log_p,-0.3230579666533421
no_same_day_receipt,06:00,10,hierarchical_beta,neg_log_1mp,-0.1274235122018525
no_same_day_receipt,06:00,10,hierarchical_beta,currency=KGS,-0.03870285346714525
no_same_day_receipt,06:00,10,hierarchical_beta,currency=KZT,-0.2614665263625445
no_same_day_receipt,06:00,10,hierarchical_beta,currency=TJS,0.009255820638272618
no_same_day_receipt,06:00,10,hierarchical_beta,currency=UZS,-0.10850099099474357
no_same_day_receipt,06:00,10,hierarchical_beta,currency=KGS:base_logit,-0.12683044849228775
no_same_day_receipt,06:00,10,hierarchical_beta,currency=KZT:base_logit,0.13731752827424026
no_same_day_receipt,06:00,10,hierarchical_beta,currency=TJS:base_logit,-0.08401275050228639
no_same_day_receipt,06:00,10,hierarchical_beta,currency=UZS:base_logit,-0.0402220660002121
no_same_day_receipt,06:00,10,hierarchical_beta,regime=premarket|cbr_history|limited|fresh,0.07133985954128
no_same_day_receipt,06:00,10,hierarchical_beta,regime=premarket|cbr_history|limited|stale,-0.2992442589318367
no_same_day_receipt,09:15,10,global_platt,intercept,-1.4881402906785342
no_same_day_receipt,09:15,10,global_platt,base_logit,-0.5466982925421768
no_same_day_receipt,09:15,10,fixed_logit_shrink_80,base_logit,0.8
no_same_day_receipt,09:15,10,hierarchical_beta,intercept,-1.3492604654901863
no_same_day_receipt,09:15,10,hierarchical_beta,log_p,-0.3230579666533421
no_same_day_receipt,09:15,10,hierarchical_beta,neg_log_1mp,-0.1274235122018525
no_same_day_receipt,09:15,10,hierarchical_beta,currency=KGS,-0.03870285346714525
no_same_day_receipt,09:15,10,hierarchical_beta,currency=KZT,-0.2614665263625445
no_same_day_receipt,09:15,10,hierarchical_beta,currency=TJS,0.009255820638272618
no_same_day_receipt,09:15,10,hierarchical_beta,currency=UZS,-0.10850099099474357
no_same_day_receipt,09:15,10,hierarchical_beta,currency=KGS:base_logit,-0.12683044849228775
no_same_day_receipt,09:15,10,hierarchical_beta,currency=KZT:base_logit,0.13731752827424026
no_same_day_receipt,09:15,10,hierarchical_beta,currency=TJS:base_logit,-0.08401275050228639
no_same_day_receipt,09:15,10,hierarchical_beta,currency=UZS:base_logit,-0.0402220660002121
no_same_day_receipt,09:15,10,hierarchical_beta,regime=premarket|cbr_history|limited|fresh,0.07133985954128
no_same_day_receipt,09:15,10,hierarchical_beta,regime=premarket|cbr_history|limited|stale,-0.2992442589318367
no_same_day_receipt,10:15,10,global_platt,intercept,-0.5293236939291083
no_same_day_receipt,10:15,10,global_platt,base_logit,0.45290297644976113
no_same_day_receipt,10:15,10,fixed_logit_shrink_80,base_logit,0.8
no_same_day_receipt,10:15,10,hierarchical_beta,intercept,-0.2967386766254928
no_same_day_receipt,10:15,10,hierarchical_beta,log_p,0.4181106695685656
no_same_day_receipt,10:15,10,hierarchical_beta,neg_log_1mp,-0.0930004959882212
no_same_day_receipt,10:15,10,hierarchical_beta,currency=KGS,0.006462410863086112
no_same_day_receipt,10:15,10,hierarchical_beta,currency=KZT,-0.1822024743773086
no_same_day_receipt,10:15,10,hierarchical_beta,currency=TJS,0.09138927078205103
no_same_day_receipt,10:15,10,hierarchical_beta,currency=UZS,-0.05247203414850889
no_same_day_receipt,10:15,10,hierarchical_beta,currency=KGS:base_logit,-0.00874964461863543
no_same_day_receipt,10:15,10,hierarchical_beta,currency=KZT:base_logit,0.18961633388199292
no_same_day_receipt,10:15,10,hierarchical_beta,currency=TJS:base_logit,0.029586915087664353
no_same_day_receipt,10:15,10,hierarchical_beta,currency=UZS:base_logit,0.04603809079292343
no_same_day_receipt,10:15,10,hierarchical_beta,regime=premarket|cbr_history|limited|aging,-0.027301274847273987
no_same_day_receipt,10:15,10,hierarchical_beta,regime=premarket|cbr_history|limited|fresh,-0.0520773364440569
no_same_day_receipt,10:15,10,hierarchical_beta,regime=premarket|cbr_history|limited|stale,-0.34630366719253314
no_same_day_receipt,10:45,10,global_platt,intercept,-0.4691640704807764
no_same_day_receipt,10:45,10,global_platt,base_logit,0.5215763587091037
no_same_day_receipt,10:45,10,fixed_logit_shrink_80,base_logit,0.8
no_same_day_receipt,10:45,10,hierarchical_beta,intercept,0.06452949301631195
no_same_day_receipt,10:45,10,hierarchical_beta,log_p,0.6539755968324447
no_same_day_receipt,10:45,10,hierarchical_beta,neg_log_1mp,-0.17017276561227065
no_same_day_receipt,10:45,10,hierarchical_beta,currency=KGS,0.03882658795544581
no_same_day_receipt,10:45,10,hierarchical_beta,currency=KZT,-0.20186737521529513
no_same_day_receipt,10:45,10,hierarchical_beta,currency=TJS,0.10378324203607377
no_same_day_receipt,10:45,10,hierarchical_beta,currency=UZS,-0.03587062465573286
no_same_day_receipt,10:45,10,hierarchical_beta,currency=KGS:base_logit,0.03703554513350572
no_same_day_receipt,10:45,10,hierarchical_beta,currency=KZT:base_logit,0.16085084015764015
no_same_day_receipt,10:45,10,hierarchical_beta,currency=TJS:base_logit,0.039708855700666276
no_same_day_receipt,10:45,10,hierarchical_beta,currency=UZS:base_logit,0.06596674848530447
no_same_day_receipt,10:45,10,hierarchical_beta,regime=premarket|cbr_history|limited|aging,-0.06018637778570046
no_same_day_receipt,10:45,10,hierarchical_beta,regime=premarket|cbr_history|limited|fresh,-0.09503247426844981
no_same_day_receipt,10:45,10,hierarchical_beta,regime=premarket|cbr_history|limited|stale,-0.3625647571403444
no_same_day_receipt,11:45,10,global_platt,intercept,-0.4638652170882383
no_same_day_receipt,11:45,10,global_platt,base_logit,0.5264006605519601
no_same_day_receipt,11:45,10,fixed_logit_shrink_80,base_logit,0.8
no_same_day_receipt,11:45,10,hierarchical_beta,intercept,0.2503461249547953
no_same_day_receipt,11:45,10,hierarchical_beta,log_p,0.7651464543805453
no_same_day_receipt,11:45,10,hierarchical_beta,neg_log_1mp,-0.21676972568034508
no_same_day_receipt,11:45,10,hierarchical_beta,currency=KGS,0.04812009510644338
no_same_day_receipt,11:45,10,hierarchical_beta,currency=KZT,-0.20558277557466947
no_same_day_receipt,11:45,10,hierarchical_beta,currency=TJS,0.11046613301147874
no_same_day_receipt,11:45,10,hierarchical_beta,currency=UZS,-0.04257266710161847
no_same_day_receipt,11:45,10,hierarchical_beta,currency=KGS:base_logit,0.04777782867245545
no_same_day_receipt,11:45,10,hierarchical_beta,currency=KZT:base_logit,0.15385822818898817
no_same_day_receipt,11:45,10,hierarchical_beta,currency=TJS:base_logit,0.0426000570449932
no_same_day_receipt,11:45,10,hierarchical_beta,currency=UZS:base_logit,0.05347772955235086
no_same_day_receipt,11:45,10,hierarchical_beta,regime=premarket|cbr_history|limited|aging,-0.08488650732845757
no_same_day_receipt,11:45,10,hierarchical_beta,regime=premarket|cbr_history|limited|fresh,-0.12344153532773218
no_same_day_receipt,11:45,10,hierarchical_beta,regime=premarket|cbr_history|limited|stale,-0.37222164419101306
no_same_day_receipt,12:45,10,global_platt,intercept,-0.451839666543987
no_same_day_receipt,12:45,10,global_platt,base_logit,0.5405148031314174
no_same_day_receipt,12:45,10,fixed_logit_shrink_80,base_logit,0.8
no_same_day_receipt,12:45,10,hierarchical_beta,intercept,0.30885817345797145
no_same_day_receipt,12:45,10,hierarchical_beta,log_p,0.803872665533216
no_same_day_receipt,12:45,10,hierarchical_beta,neg_log_1mp,-0.218413558035085
no_same_day_receipt,12:45,10,hierarchical_beta,currency=KGS,0.05352064349455691
no_same_day_receipt,12:45,10,hierarchical_beta,currency=KZT,-0.21174231778922
no_same_day_receipt,12:45,10,hierarchical_beta,currency=TJS,0.11519755179848425
no_same_day_receipt,12:45,10,hierarchical_beta,currency=UZS,-0.04333514320512254
no_same_day_receipt,12:45,10,hierarchical_beta,currency=KGS:base_logit,0.05722094621803234
no_same_day_receipt,12:45,10,hierarchical_beta,currency=KZT:base_logit,0.14653967943445945
no_same_day_receipt,12:45,10,hierarchical_beta,currency=TJS:base_logit,0.04817011085164601
no_same_day_receipt,12:45,10,hierarchical_beta,currency=UZS:base_logit,0.053147558348185825
no_same_day_receipt,12:45,10,hierarchical_beta,regime=premarket|cbr_history|limited|aging,-0.12027958158857349
no_same_day_receipt,12:45,10,hierarchical_beta,regime=premarket|cbr_history|limited|fresh,-0.11325860631760151
no_same_day_receipt,12:45,10,hierarchical_beta,regime=premarket|cbr_history|limited|stale,-0.3805535470804094
no_same_day_receipt,13:45,10,global_platt,intercept,-0.4732473005216375
no_same_day_receipt,13:45,10,global_platt,base_logit,0.5230220028469307
no_same_day_receipt,13:45,10,fixed_logit_shrink_80,base_logit,0.8
no_same_day_receipt,13:45,10,hierarchical_beta,intercept,0.24607623879917445
no_same_day_receipt,13:45,10,hierarchical_beta,log_p,0.7900889803444138
no_same_day_receipt,13:45,10,hierarchical_beta,neg_log_1mp,-0.08395726865897409
no_same_day_receipt,13:45,10,hierarchical_beta,currency=KGS,0.05894079326921686
no_same_day_receipt,13:45,10,hierarchical_beta,currency=KZT,-0.21636083364174036
no_same_day_receipt,13:45,10,hierarchical_beta,currency=TJS,0.11766896902939347
no_same_day_receipt,13:45,10,hierarchical_beta,currency=UZS,-0.04166194502775619
no_same_day_receipt,13:45,10,hierarchical_beta,currency=KGS:base_logit,0.0654610097162934
no_same_day_receipt,13:45,10,hierarchical_beta,currency=KZT:base_logit,0.14391806674753926
no_same_day_receipt,13:45,10,hierarchical_beta,currency=TJS:base_logit,0.05106064832139745
no_same_day_receipt,13:45,10,hierarchical_beta,currency=UZS:base_logit,0.054852358266888564
no_same_day_receipt,13:45,10,hierarchical_beta,regime=premarket|cbr_history|limited|aging,-0.12122988937996132
no_same_day_receipt,13:45,10,hierarchical_beta,regime=premarket|cbr_history|limited|fresh,-0.11388415068847046
no_same_day_receipt,13:45,10,hierarchical_beta,regime=premarket|cbr_history|limited|stale,-0.3771360356325828
no_same_day_receipt,14:45,10,global_platt,intercept,-0.4401919051289309
no_same_day_receipt,14:45,10,global_platt,base_logit,0.555540184631509
no_same_day_receipt,14:45,10,fixed_logit_shrink_80,base_logit,0.8
no_same_day_receipt,14:45,10,hierarchical_beta,intercept,0.3207131134287998
no_same_day_receipt,14:45,10,hierarchical_beta,log_p,0.8401340346617256
no_same_day_receipt,14:45,10,hierarchical_beta,neg_log_1mp,-0.08750913547149806
no_same_day_receipt,14:45,10,hierarchical_beta,currency=KGS,0.06031460014341767
no_same_day_receipt,14:45,10,hierarchical_beta,currency=KZT,-0.21479048848069457
no_same_day_receipt,14:45,10,hierarchical_beta,currency=TJS,0.12160273000911852
no_same_day_receipt,14:45,10,hierarchical_beta,currency=UZS,-0.04027208774759045
no_same_day_receipt,14:45,10,hierarchical_beta,currency=KGS:base_logit,0.06874464183248442
no_same_day_receipt,14:45,10,hierarchical_beta,currency=KZT:base_logit,0.14553186762105386
no_same_day_receipt,14:45,10,hierarchical_beta,currency=TJS:base_logit,0.052616056060352134
no_same_day_receipt,14:45,10,hierarchical_beta,currency=UZS:base_logit,0.05714546142060771
no_same_day_receipt,14:45,10,hierarchical_beta,regime=premarket|cbr_history|limited|aging,-0.13201006513280888
no_same_day_receipt,14:45,10,hierarchical_beta,regime=premarket|cbr_history|limited|fresh,-0.12326119071818038
no_same_day_receipt,14:45,10,hierarchical_beta,regime=premarket|cbr_history|limited|stale,-0.38234511758487955
no_same_day_receipt,15:10,10,global_platt,intercept,-0.43305821497485286
no_same_day_receipt,15:10,10,global_platt,base_logit,0.563696204618286
no_same_day_receipt,15:10,10,fixed_logit_shrink_80,base_logit,0.8
no_same_day_receipt,15:10,10,hierarchical_beta,intercept,0.33879089640063265
no_same_day_receipt,15:10,10,hierarchical_beta,log_p,0.8526669682535132
no_same_day_receipt,15:10,10,hierarchical_beta,neg_log_1mp,-0.0897089437483239
no_same_day_receipt,15:10,10,hierarchical_beta,currency=KGS,0.061743003602495426
no_same_day_receipt,15:10,10,hierarchical_beta,currency=KZT,-0.21404561324142005
no_same_day_receipt,15:10,10,hierarchical_beta,currency=TJS,0.12239910549158652
no_same_day_receipt,15:10,10,hierarchical_beta,currency=UZS,-0.03961182673694882
no_same_day_receipt,15:10,10,hierarchical_beta,currency=KGS:base_logit,0.07076524240686417
no_same_day_receipt,15:10,10,hierarchical_beta,currency=KZT:base_logit,0.1465214791287791
no_same_day_receipt,15:10,10,hierarchical_beta,currency=TJS:base_logit,0.055056333567549125
no_same_day_receipt,15:10,10,hierarchical_beta,currency=UZS:base_logit,0.05738315102299382
no_same_day_receipt,15:10,10,hierarchical_beta,regime=premarket|cbr_history|limited|aging,-0.13319140905796636
no_same_day_receipt,15:10,10,hierarchical_beta,regime=premarket|cbr_history|limited|fresh,-0.12436252584094411
no_same_day_receipt,15:10,10,hierarchical_beta,regime=premarket|cbr_history|limited|stale,-0.3849251960459096
no_same_day_receipt,15:25,10,global_platt,intercept,-0.43185248089392836
no_same_day_receipt,15:25,10,global_platt,base_logit,0.5639132126508013
no_same_day_receipt,15:25,10,fixed_logit_shrink_80,base_logit,0.8
no_same_day_receipt,15:25,10,hierarchical_beta,intercept,0.35693199989237945
no_same_day_receipt,15:25,10,hierarchical_beta,log_p,0.8618033082084732
no_same_day_receipt,15:25,10,hierarchical_beta,neg_log_1mp,-0.09530164777113792
no_same_day_receipt,15:25,10,hierarchical_beta,currency=KGS,0.061018190420409214
no_same_day_receipt,15:25,10,hierarchical_beta,currency=KZT,-0.21435149849246232
no_same_day_receipt,15:25,10,hierarchical_beta,currency=TJS,0.12171002218223705
no_same_day_receipt,15:25,10,hierarchical_beta,currency=UZS,-0.04086905693833891
no_same_day_receipt,15:25,10,hierarchical_beta,currency=KGS:base_logit,0.07134920837526099
no_same_day_receipt,15:25,10,hierarchical_beta,currency=KZT:base_logit,0.1461081127265005
no_same_day_receipt,15:25,10,hierarchical_beta,currency=TJS:base_logit,0.05459849182422444
no_same_day_receipt,15:25,10,hierarchical_beta,currency=UZS:base_logit,0.05712358384857896
no_same_day_receipt,15:25,10,hierarchical_beta,regime=premarket|cbr_history|limited|aging,-0.13712623693554896
no_same_day_receipt,15:25,10,hierarchical_beta,regime=premarket|cbr_history|limited|fresh,-0.1276424111556578
no_same_day_receipt,15:25,10,hierarchical_beta,regime=premarket|cbr_history|limited|stale,-0.387116817849336
no_same_day_receipt,15:45,10,global_platt,intercept,-0.43290704229077315
no_same_day_receipt,15:45,10,global_platt,base_logit,0.5626867556976258
no_same_day_receipt,15:45,10,fixed_logit_shrink_80,base_logit,0.8
no_same_day_receipt,15:45,10,hierarchical_beta,intercept,0.36493784862481754
no_same_day_receipt,15:45,10,hierarchical_beta,log_p,0.8672148504232344
no_same_day_receipt,15:45,10,hierarchical_beta,neg_log_1mp,-0.09704011737417756
no_same_day_receipt,15:45,10,hierarchical_beta,currency=KGS,0.06171711183515422
no_same_day_receipt,15:45,10,hierarchical_beta,currency=KZT,-0.21523431602691517
no_same_day_receipt,15:45,10,hierarchical_beta,currency=TJS,0.1226139688971156
no_same_day_receipt,15:45,10,hierarchical_beta,currency=UZS,-0.04095063915252794
no_same_day_receipt,15:45,10,hierarchical_beta,currency=KGS:base_logit,0.07054961583021943
no_same_day_receipt,15:45,10,hierarchical_beta,currency=KZT:base_logit,0.1444535094759726
no_same_day_receipt,15:45,10,hierarchical_beta,currency=TJS:base_logit,0.05394942339552229
no_same_day_receipt,15:45,10,hierarchical_beta,currency=UZS:base_logit,0.055069520958447075
no_same_day_receipt,15:45,10,hierarchical_beta,regime=premarket|cbr_history|limited|aging,-0.1385429241277593
no_same_day_receipt,15:45,10,hierarchical_beta,regime=premarket|cbr_history|limited|fresh,-0.12862483654568824
no_same_day_receipt,15:45,10,hierarchical_beta,regime=premarket|cbr_history|limited|stale,-0.38592566087362246
no_same_day_receipt,16:45,10,global_platt,intercept,-0.3442028123045691
no_same_day_receipt,16:45,10,global_platt,base_logit,0.6478545387881941
no_same_day_receipt,16:45,10,fixed_logit_shrink_80,base_logit,0.8
no_same_day_receipt,16:45,10,hierarchical_beta,intercept,0.49429031960844466
no_same_day_receipt,16:45,10,hierarchical_beta,log_p,0.9508773019064248
no_same_day_receipt,16:45,10,hierarchical_beta,neg_log_1mp,-0.10300172549946253
no_same_day_receipt,16:45,10,hierarchical_beta,currency=KGS,0.08212102745255029
no_same_day_receipt,16:45,10,hierarchical_beta,currency=KZT,-0.21885689185194576
no_same_day_receipt,16:45,10,hierarchical_beta,currency=TJS,0.13561566856030363
no_same_day_receipt,16:45,10,hierarchical_beta,currency=UZS,-0.04332792741067697
no_same_day_receipt,16:45,10,hierarchical_beta,currency=KGS:base_logit,0.10727337061396064
no_same_day_receipt,16:45,10,hierarchical_beta,currency=KZT:base_logit,0.13520044376015847
no_same_day_receipt,16:45,10,hierarchical_beta,currency=TJS:base_logit,0.07156439224025185
no_same_day_receipt,16:45,10,hierarchical_beta,currency=UZS:base_logit,0.051860837122334344
no_same_day_receipt,16:45,10,hierarchical_beta,regime=premarket|cbr_history|limited|aging,-0.15775187759003462
no_same_day_receipt,16:45,10,hierarchical_beta,regime=premarket|cbr_history|limited|fresh,-0.14526085302031644
no_same_day_receipt,16:45,10,hierarchical_beta,regime=premarket|cbr_history|limited|stale,-0.39161824775801235
no_same_day_receipt,17:45,10,global_platt,intercept,-0.3510587785181734
no_same_day_receipt,17:45,10,global_platt,base_logit,0.6254121044411275
no_same_day_receipt,17:45,10,fixed_logit_shrink_80,base_logit,0.8
no_same_day_receipt,17:45,10,hierarchical_beta,intercept,0.4594687531703999
no_same_day_receipt,17:45,10,hierarchical_beta,log_p,0.9120639433326344
no_same_day_receipt,17:45,10,hierarchical_beta,neg_log_1mp,-0.10844597432808514
no_same_day_receipt,17:45,10,hierarchical_beta,currency=KGS,0.07584470065488384
no_same_day_receipt,17:45,10,hierarchical_beta,currency=KZT,-0.21297364046302378
no_same_day_receipt,17:45,10,hierarchical_beta,currency=TJS,0.1369847971644394
no_same_day_receipt,17:45,10,hierarchical_beta,currency=UZS,-0.04234735651888314
no_same_day_receipt,17:45,10,hierarchical_beta,currency=KGS:base_logit,0.09214396265196047
no_same_day_receipt,17:45,10,hierarchical_beta,currency=KZT:base_logit,0.13932899741976296
no_same_day_receipt,17:45,10,hierarchical_beta,currency=TJS:base_logit,0.07421430753173451
no_same_day_receipt,17:45,10,hierarchical_beta,currency=UZS:base_logit,0.05337998792277417
no_same_day_receipt,17:45,10,hierarchical_beta,regime=premarket|cbr_history|limited|aging,-0.1681048701805371
