scenario,clock,h,model,bin,n,predicted,actual
calendar_assumed_replay,15:45,5,global_platt,1,293,0.16612906421228124,0.020477815699658702
calendar_assumed_replay,15:45,5,global_platt,2,1170,0.26082891239780137,0.1794871794871795
calendar_assumed_replay,15:45,5,global_platt,3,1231,0.33208263910951796,0.314378554021121
calendar_assumed_replay,15:45,5,global_platt,4,230,0.4451247951830825,0.6130434782608696
calendar_assumed_replay,15:45,5,global_platt,5,62,0.5470181030105633,0.6129032258064516
calendar_assumed_replay,15:45,5,global_platt,6,3,0.6126832586366245,1.0
calendar_assumed_replay,15:45,5,global_platt,9,5,0.9569258559335523,1.0
calendar_assumed_replay,15:45,5,fixed_logit_shrink_80,0,93,0.07457734629662426,0.0
calendar_assumed_replay,15:45,5,fixed_logit_shrink_80,1,376,0.15810527705769517,0.05053191489361702
calendar_assumed_replay,15:45,5,fixed_logit_shrink_80,2,702,0.2550633992236128,0.18233618233618235
calendar_assumed_replay,15:45,5,fixed_logit_shrink_80,3,1219,0.3458099924671838,0.2575881870385562
calendar_assumed_replay,15:45,5,fixed_logit_shrink_80,4,343,0.43866062357864977,0.43440233236151604
calendar_assumed_replay,15:45,5,fixed_logit_shrink_80,5,150,0.5492878271313087,0.6133333333333333
calendar_assumed_replay,15:45,5,fixed_logit_shrink_80,6,87,0.6361910698725133,0.6436781609195402
calendar_assumed_replay,15:45,5,fixed_logit_shrink_80,7,40,0.7437168839065573,0.675
calendar_assumed_replay,15:45,5,fixed_logit_shrink_80,9,5,0.9961297981172359,1.0
calendar_assumed_replay,15:45,5,hierarchical_beta,0,99,0.06816647359093393,0.0
calendar_assumed_replay,15:45,5,hierarchical_beta,1,406,0.15827794164076034,0.0960591133004926
calendar_assumed_replay,15:45,5,hierarchical_beta,2,1072,0.25471652343397666,0.19682835820895522
calendar_assumed_replay,15:45,5,hierarchical_beta,3,988,0.34399174784569075,0.28441295546558704
calendar_assumed_replay,15:45,5,hierarchical_beta,4,336,0.4459861506887593,0.5565476190476191
calendar_assumed_replay,15:45,5,hierarchical_beta,5,114,0.5275717947572621,0.631578947368421
calendar_assumed_replay,16:45,5,identity,0,215,0.06697678632515827,0.018604651162790697
calendar_assumed_replay,16:45,5,identity,1,549,0.15342678513531452,0.0947176684881603
calendar_assumed_replay,16:45,5,identity,2,931,0.25664069870268186,0.22448979591836735
calendar_assumed_replay,16:45,5,identity,3,788,0.3416231596882183,0.30583756345177665
calendar_assumed_replay,16:45,5,identity,4,245,0.44495157326890256,0.4163265306122449
calendar_assumed_replay,16:45,5,identity,5,132,0.5501448324417029,0.553030303030303
calendar_assumed_replay,16:45,5,identity,6,96,0.6456326448174086,0.75
calendar_assumed_replay,16:45,5,identity,7,37,0.7416660027334304,0.6756756756756757
calendar_assumed_replay,16:45,5,identity,8,16,0.8380699829796168,0.4375
calendar_assumed_replay,16:45,5,identity,9,6,0.9836620900976398,0.8333333333333334
calendar_assumed_replay,16:45,5,global_platt,0,37,0.0828424871452978,0.0
calendar_assumed_replay,16:45,5,global_platt,1,358,0.16362301691123746,0.0335195530726257
calendar_assumed_replay,16:45,5,global_platt,2,1184,0.2592647455037941,0.19763513513513514
calendar_assumed_replay,16:45,5,global_platt,3,1082,0.33463459571609233,0.30591497227356745
calendar_assumed_replay,16:45,5,global_platt,4,243,0.4437823673873269,0.5473251028806584
calendar_assumed_replay,16:45,5,global_platt,5,85,0.5366889018876061,0.7647058823529411
calendar_assumed_replay,16:45,5,global_platt,6,18,0.6364003765608538,0.5555555555555556
calendar_assumed_replay,16:45,5,global_platt,7,3,0.714817522829121,0.0
calendar_assumed_replay,16:45,5,global_platt,9,5,0.9752755753741716,1.0
calendar_assumed_replay,16:45,5,fixed_logit_shrink_80,0,81,0.07284292407001902,0.0
calendar_assumed_replay,16:45,5,fixed_logit_shrink_80,1,378,0.15810626013288995,0.042328042328042326
calendar_assumed_replay,16:45,5,fixed_logit_shrink_80,2,742,0.25448182945778614,0.1792452830188679
calendar_assumed_replay,16:45,5,fixed_logit_shrink_80,3,1158,0.34533306144403475,0.266839378238342
calendar_assumed_replay,16:45,5,fixed_logit_shrink_80,4,369,0.4405121046063026,0.4065040650406504
calendar_assumed_replay,16:45,5,fixed_logit_shrink_80,5,163,0.5500272040627447,0.5705521472392638
calendar_assumed_replay,16:45,5,fixed_logit_shrink_80,6,86,0.6425598484973423,0.7674418604651163
calendar_assumed_replay,16:45,5,fixed_logit_shrink_80,7,27,0.743706535123552,0.6296296296296297
calendar_assumed_replay,16:45,5,fixed_logit_shrink_80,8,6,0.8334473693445137,0.16666666666666666
calendar_assumed_replay,16:45,5,fixed_logit_shrink_80,9,5,0.9960763551435946,1.0
calendar_assumed_replay,16:45,5,hierarchical_beta,0,130,0.06682929510909304,0.015384615384615385
calendar_assumed_replay,16:45,5,hierarchical_beta,1,425,0.15732207946792615,0.08705882352941176
calendar_assumed_replay,16:45,5,hierarchical_beta,2,1101,0.2529089902830391,0.2025431425976385
calendar_assumed_replay,16:45,5,hierarchical_beta,3,843,0.34330759369123953,0.2930011862396204
calendar_assumed_replay,16:45,5,hierarchical_beta,4,344,0.44568305232703526,0.48255813953488375
calendar_assumed_replay,16:45,5,hierarchical_beta,5,164,0.535448543815597,0.6829268292682927
calendar_assumed_replay,16:45,5,hierarchical_beta,6,8,0.6060705032360552,0.375
calendar_assumed_replay,17:45,5,identity,0,157,0.06905614184760174,0.012738853503184714
calendar_assumed_replay,17:45,5,identity,1,524,0.15182337214387268,0.08396946564885496
calendar_assumed_replay,17:45,5,identity,2,1006,0.2544317521393469,0.21669980119284293
calendar_assumed_replay,17:45,5,identity,3,796,0.3427912584989876,0.3015075376884422
calendar_assumed_replay,17:45,5,identity,4,268,0.4453003109694683,0.39552238805970147
calendar_assumed_replay,17:45,5,identity,5,135,0.5447653659645895,0.6222222222222222
calendar_assumed_replay,17:45,5,identity,6,80,0.6458897021382061,0.8625
calendar_assumed_replay,17:45,5,identity,7,32,0.7366733984426456,0.46875
calendar_assumed_replay,17:45,5,identity,8,7,0.8305538780355314,0.5714285714285714
calendar_assumed_replay,17:45,5,identity,9,10,0.9973558712528975,0.8
calendar_assumed_replay,17:45,5,global_platt,0,15,0.06291431410714324,0.0
calendar_assumed_replay,17:45,5,global_platt,1,307,0.16842694432511063,0.019543973941368076
calendar_assumed_replay,17:45,5,global_platt,2,1164,0.26080625765354,0.18213058419243985
calendar_assumed_replay,17:45,5,global_platt,3,1186,0.3354492870261978,0.30101180438448566
calendar_assumed_replay,17:45,5,global_platt,4,255,0.43971259117267714,0.596078431372549
calendar_assumed_replay,17:45,5,global_platt,5,69,0.5354082355331409,0.7246376811594203
calendar_assumed_replay,17:45,5,global_platt,6,9,0.6309380257820133,0.5555555555555556
calendar_assumed_replay,17:45,5,global_platt,9,10,0.9532596268950624,0.8
calendar_assumed_replay,17:45,5,fixed_logit_shrink_80,0,48,0.06928919784928238,0.0
calendar_assumed_replay,17:45,5,fixed_logit_shrink_80,1,364,0.15954728280497396,0.03021978021978022
calendar_assumed_replay,17:45,5,fixed_logit_shrink_80,2,782,0.2584497707468967,0.17902813299232737
calendar_assumed_replay,17:45,5,fixed_logit_shrink_80,3,1150,0.3454605288648435,0.2678260869565217
calendar_assumed_replay,17:45,5,fixed_logit_shrink_80,4,407,0.44010297072696536,0.371007371007371
calendar_assumed_replay,17:45,5,fixed_logit_shrink_80,5,157,0.5434911138533928,0.643312101910828
calendar_assumed_replay,17:45,5,fixed_logit_shrink_80,6,79,0.6432538795307369,0.810126582278481
calendar_assumed_replay,17:45,5,fixed_logit_shrink_80,7,17,0.7381744378538244,0.35294117647058826
calendar_assumed_replay,17:45,5,fixed_logit_shrink_80,8,1,0.8099977494388773,1.0
calendar_assumed_replay,17:45,5,fixed_logit_shrink_80,9,10,0.9914646711417818,0.8
calendar_assumed_replay,17:45,5,hierarchical_beta,0,82,0.06796008756195923,0.012195121951219513
calendar_assumed_replay,17:45,5,hierarchical_beta,1,413,0.16094151201106904,0.07506053268765134
calendar_assumed_replay,17:45,5,hierarchical_beta,2,1104,0.2564710379941875,0.1956521739130435
calendar_assumed_replay,17:45,5,hierarchical_beta,3,893,0.34301379755455297,0.2933930571108623
calendar_assumed_replay,17:45,5,hierarchical_beta,4,388,0.44463849300982183,0.4690721649484536
calendar_assumed_replay,17:45,5,hierarchical_beta,5,135,0.531555061951897,0.725925925925926
calendar_assumed_replay,18:45,5,identity,0,37,0.08551523134932669,0.0
calendar_assumed_replay,18:45,5,identity,1,524,0.15491113988344485,0.09541984732824428
calendar_assumed_replay,18:45,5,identity,2,1108,0.2536527094999802,0.19494584837545126
calendar_assumed_replay,18:45,5,identity,3,707,0.3414457726015378,0.26449787835926447
calendar_assumed_replay,18:45,5,identity,4,252,0.44522924406526476,0.38095238095238093
calendar_assumed_replay,18:45,5,identity,5,150,0.5447766589406382,0.54
calendar_assumed_replay,18:45,5,identity,6,106,0.644989959205847,0.6037735849056604
calendar_assumed_replay,18:45,5,identity,7,86,0.7442499494865019,0.7093023255813954
calendar_assumed_replay,18:45,5,identity,8,40,0.8421690680816909,0.825
calendar_assumed_replay,18:45,5,identity,9,5,0.9136961404508908,0.4
calendar_assumed_replay,18:45,5,global_platt,0,30,0.08506041543873732,0.0
calendar_assumed_replay,18:45,5,global_platt,1,532,0.1554568006989771,0.09398496240601503
calendar_assumed_replay,18:45,5,global_platt,2,1144,0.2529312616878065,0.1993006993006993
calendar_assumed_replay,18:45,5,global_platt,3,701,0.34018074880131416,0.26390870185449355
calendar_assumed_replay,18:45,5,global_platt,4,249,0.4464680754595788,0.3855421686746988
calendar_assumed_replay,18:45,5,global_platt,5,144,0.547822068639738,0.5625
calendar_assumed_replay,18:45,5,global_platt,6,104,0.6482657719731804,0.6730769230769231
calendar_assumed_replay,18:45,5,global_platt,7,77,0.7463491063148366,0.7272727272727273
calendar_assumed_replay,18:45,5,global_platt,8,31,0.8444613816055806,0.7419354838709677
calendar_assumed_replay,18:45,5,global_platt,9,3,0.905321270994429,0.3333333333333333
calendar_assumed_replay,18:45,5,fixed_logit_shrink_80,0,3,0.09351949717224245,0.0
calendar_assumed_replay,18:45,5,fixed_logit_shrink_80,1,274,0.17329236596307088,0.06934306569343066
calendar_assumed_replay,18:45,5,fixed_logit_shrink_80,2,859,0.25887460899896325,0.15133876600698487
calendar_assumed_replay,18:45,5,fixed_logit_shrink_80,3,1136,0.34331377757604786,0.24119718309859156
calendar_assumed_replay,18:45,5,fixed_logit_shrink_80,4,356,0.4422650725619195,0.3539325842696629
calendar_assumed_replay,18:45,5,fixed_logit_shrink_80,5,179,0.544663509992841,0.5195530726256983
calendar_assumed_replay,18:45,5,fixed_logit_shrink_80,6,119,0.6459006053377168,0.7058823529411765
calendar_assumed_replay,18:45,5,fixed_logit_shrink_80,7,68,0.7406568419955424,0.7352941176470589
calendar_assumed_replay,18:45,5,fixed_logit_shrink_80,8,21,0.834600566052959,0.6666666666666666
calendar_assumed_replay,18:45,5,hierarchical_beta,0,38,0.08421961210290124,0.02631578947368421
calendar_assumed_replay,18:45,5,hierarchical_beta,1,489,0.1622051279217238,0.1165644171779141
calendar_assumed_replay,18:45,5,hierarchical_beta,2,1122,0.253164973460782,0.19786096256684493
calendar_assumed_replay,18:45,5,hierarchical_beta,3,684,0.3409415927400212,0.24269005847953215
calendar_assumed_replay,18:45,5,hierarchical_beta,4,290,0.442877669780223,0.35517241379310344
calendar_assumed_replay,18:45,5,hierarchical_beta,5,200,0.5450799620488792,0.54
calendar_assumed_replay,18:45,5,hierarchical_beta,6,132,0.6474871666445429,0.6742424242424242
calendar_assumed_replay,18:45,5,hierarchical_beta,7,54,0.7419448669190106,0.7407407407407407
calendar_assumed_replay,18:45,5,hierarchical_beta,8,6,0.8231800632811935,0.6666666666666666
calendar_assumed_replay,19:15,5,identity,0,113,0.07305309419043,0.04424778761061947
calendar_assumed_replay,19:15,5,identity,1,540,0.1520112461059799,0.09074074074074075
calendar_assumed_replay,19:15,5,identity,2,1028,0.255207516950439,0.20817120622568094
calendar_assumed_replay,19:15,5,identity,3,730,0.3408641562051412,0.27808219178082194
calendar_assumed_replay,19:15,5,identity,4,241,0.4440939257196927,0.37344398340248963
calendar_assumed_replay,19:15,5,identity,5,122,0.5459597946519097,0.4672131147540984
calendar_assumed_replay,19:15,5,identity,6,95,0.6407248342915206,0.6210526315789474
calendar_assumed_replay,19:15,5,identity,7,98,0.7521882334874533,0.7551020408163265
calendar_assumed_replay,19:15,5,identity,8,45,0.8390626151952113,0.8
calendar_assumed_replay,19:15,5,identity,9,3,0.9197908899902852,1.0
calendar_assumed_replay,19:15,5,global_platt,0,98,0.07270042165918682,0.05102040816326531
calendar_assumed_replay,19:15,5,global_platt,1,550,0.15248816975677712,0.0890909090909091
calendar_assumed_replay,19:15,5,global_platt,2,1061,0.25462398943916315,0.21300659754948162
calendar_assumed_replay,19:15,5,global_platt,3,730,0.3391006220852554,0.27123287671232876
calendar_assumed_replay,19:15,5,global_platt,4,237,0.4441798048195425,0.38396624472573837
calendar_assumed_replay,19:15,5,global_platt,5,118,0.5493807396853371,0.5254237288135594
calendar_assumed_replay,19:15,5,global_platt,6,95,0.6435757088871233,0.6526315789473685
calendar_assumed_replay,19:15,5,global_platt,7,89,0.750829482877408,0.7415730337078652
calendar_assumed_replay,19:15,5,global_platt,8,34,0.832876007404044,0.8235294117647058
calendar_assumed_replay,19:15,5,global_platt,9,3,0.9078632201270475,1.0
calendar_assumed_replay,19:15,5,fixed_logit_shrink_80,0,26,0.07379347271822323,0.07692307692307693
calendar_assumed_replay,19:15,5,fixed_logit_shrink_80,1,346,0.16252455087105241,0.057803468208092484
calendar_assumed_replay,19:15,5,fixed_logit_shrink_80,2,786,0.25765585505411587,0.16412213740458015
calendar_assumed_replay,19:15,5,fixed_logit_shrink_80,3,1157,0.344315543769612,0.25237683664649957
calendar_assumed_replay,19:15,5,fixed_logit_shrink_80,4,337,0.4420987723741145,0.35014836795252224
calendar_assumed_replay,19:15,5,fixed_logit_shrink_80,5,153,0.5477960972412789,0.5032679738562091
calendar_assumed_replay,19:15,5,fixed_logit_shrink_80,6,109,0.6488186954525592,0.6788990825688074
calendar_assumed_replay,19:15,5,fixed_logit_shrink_80,7,82,0.7461439910044387,0.7560975609756098
calendar_assumed_replay,19:15,5,fixed_logit_shrink_80,8,19,0.8282022897907325,0.8421052631578947
calendar_assumed_replay,19:15,5,hierarchical_beta,0,102,0.06882662077756396,0.06862745098039216
calendar_assumed_replay,19:15,5,hierarchical_beta,1,525,0.1579699762235138,0.10857142857142857
calendar_assumed_replay,19:15,5,hierarchical_beta,2,1023,0.25335624860351325,0.21114369501466276
calendar_assumed_replay,19:15,5,hierarchical_beta,3,699,0.3428134306098871,0.2532188841201717
calendar_assumed_replay,19:15,5,hierarchical_beta,4,285,0.4439361706236599,0.34385964912280703
calendar_assumed_replay,19:15,5,hierarchical_beta,5,177,0.5467408601912094,0.4971751412429379
calendar_assumed_replay,19:15,5,hierarchical_beta,6,135,0.648394653689624,0.6962962962962963
calendar_assumed_replay,19:15,5,hierarchical_beta,7,65,0.7366342867302029,0.7538461538461538
calendar_assumed_replay,19:15,5,hierarchical_beta,8,4,0.8115956678171521,1.0
calendar_assumed_replay,20:15,5,identity,0,110,0.07390873530436959,0.03636363636363636
calendar_assumed_replay,20:15,5,identity,1,540,0.15260907194546017,0.0962962962962963
calendar_assumed_replay,20:15,5,identity,2,1046,0.25469169050375967,0.21606118546845124
calendar_assumed_replay,20:15,5,identity,3,739,0.34230316856710785,0.2665764546684709
calendar_assumed_replay,20:15,5,identity,4,233,0.4454287169916667,0.3648068669527897
calendar_assumed_replay,20:15,5,identity,5,129,0.5482323177217426,0.5193798449612403
calendar_assumed_replay,20:15,5,identity,6,79,0.6486408530327638,0.6455696202531646
calendar_assumed_replay,20:15,5,identity,7,93,0.7504903630549247,0.7526881720430108
calendar_assumed_replay,20:15,5,identity,8,42,0.835233120270266,0.8095238095238095
calendar_assumed_replay,20:15,5,identity,9,4,0.9105078138695741,1.0
calendar_assumed_replay,20:15,5,global_platt,0,83,0.07383221214972958,0.03614457831325301
calendar_assumed_replay,20:15,5,global_platt,1,547,0.15445117947716266,0.08592321755027423
calendar_assumed_replay,20:15,5,global_platt,2,1097,0.25528170243787823,0.22060164083865086
calendar_assumed_replay,20:15,5,global_platt,3,742,0.3402572900298044,0.2628032345013477
calendar_assumed_replay,20:15,5,global_platt,4,230,0.44420929337452114,0.391304347826087
calendar_assumed_replay,20:15,5,global_platt,5,121,0.5470472308246449,0.5702479338842975
calendar_assumed_replay,20:15,5,global_platt,6,84,0.6521735771389761,0.6904761904761905
calendar_assumed_replay,20:15,5,global_platt,7,88,0.74972041474355,0.7613636363636364
calendar_assumed_replay,20:15,5,global_platt,8,23,0.8410224820676903,0.8260869565217391
calendar_assumed_replay,20:15,5,fixed_logit_shrink_80,0,22,0.0714134370439633,0.045454545454545456
calendar_assumed_replay,20:15,5,fixed_logit_shrink_80,1,344,0.1636716155207433,0.06686046511627906
calendar_assumed_replay,20:15,5,fixed_logit_shrink_80,2,814,0.25812983475953644,0.16707616707616707
calendar_assumed_replay,20:15,5,fixed_logit_shrink_80,3,1136,0.34418387192297073,0.24911971830985916
calendar_assumed_replay,20:15,5,fixed_logit_shrink_80,4,352,0.4400315518545188,0.34375
calendar_assumed_replay,20:15,5,fixed_logit_shrink_80,5,149,0.5453824320375324,0.5369127516778524
calendar_assumed_replay,20:15,5,fixed_logit_shrink_80,6,98,0.6512528407556197,0.7142857142857143
calendar_assumed_replay,20:15,5,fixed_logit_shrink_80,7,85,0.7435723678615532,0.7411764705882353
calendar_assumed_replay,20:15,5,fixed_logit_shrink_80,8,15,0.8313568689318859,0.8666666666666667
calendar_assumed_replay,20:15,5,hierarchical_beta,0,88,0.07073664359980227,0.045454545454545456
calendar_assumed_replay,20:15,5,hierarchical_beta,1,509,0.15947279685964563,0.10805500982318271
calendar_assumed_replay,20:15,5,hierarchical_beta,2,1072,0.2532174871899175,0.21641791044776118
calendar_assumed_replay,20:15,5,hierarchical_beta,3,712,0.3432669507159587,0.24859550561797752
calendar_assumed_replay,20:15,5,hierarchical_beta,4,282,0.4430515404202671,0.3475177304964539
calendar_assumed_replay,20:15,5,hierarchical_beta,5,170,0.5450300571322301,0.5235294117647059
