date,currency,router_equal_logit,router_equal_hist,router_equal_tree,router_tail_logit,router_tail_hist,router_tail_tree,router_equal_logit_stale20
2025-04-05,TJS,0.700003339043564,0.5586948457409167,0.5981132075471698,0.7919370553304352,0.7126542358528134,0.7842003853564548,0.5427798919830177
2025-04-08,TJS,0.6642973027742282,0.8316466042440213,0.5981132075471698,0.7202487443604517,0.8548600736395893,0.7842003853564548,0.4321637342806649
2025-04-09,TJS,0.326334379831567,0.30816104310874964,0.46153846153846156,0.31910704926782396,0.2711236947611191,0.14747474747474748,0.43365240932753746
2025-04-10,TJS,0.5607704854614074,0.7302857558451541,0.5981132075471698,0.6325830415259623,0.8219542884565354,0.7842003853564548,0.35681745268317794
2025-04-11,TJS,0.5218901316031299,0.4499284441462047,0.46153846153846156,0.5138723378028619,0.29256046657328916,0.14747474747474748,0.4268406180666195
2025-04-12,TJS,0.7545717158554879,0.8279476085630842,0.8866666666666667,0.7676003618910797,0.8863817996577303,0.7842003853564548,0.31460009084174495
2025-04-15,TJS,0.45386786228245185,0.30390976692968635,0.46153846153846156,0.339356575147764,0.22084195604759194,0.14747474747474748,0.4072063414778662
2025-04-16,TJS,0.4564415938676421,0.296144734369412,0.46153846153846156,0.35375145736159286,0.22382962532456924,0.14747474747474748,0.3475017540140294
2025-04-17,TJS,0.5705521836810117,0.6096573750661858,0.5981132075471698,0.5930626085841194,0.7714618709540259,0.7842003853564548,0.2885924973202317
2025-04-18,TJS,0.6425095104639559,0.7577624058675209,0.8866666666666667,0.6705548126294465,0.7447316655452755,0.5341614906832298,0.3450223129914887
2025-04-19,TJS,0.632517371389309,0.47625350847907005,0.5981132075471698,0.7509522981194439,0.6156016388050541,0.5341614906832298,0.36047293579140394
2025-04-22,TJS,0.3441785766694144,0.2734285266247674,0.5981132075471698,0.36772454062045445,0.4327339461290603,0.5341614906832298,0.4006994300541246
2025-04-23,TJS,0.401518655826363,0.4748520592866471,0.5981132075471698,0.44914143496720343,0.5656048301181987,0.5341614906832298,0.4666067820306778
2025-04-24,TJS,0.3309359788689771,0.5023308125493668,0.5981132075471698,0.3931841349671676,0.6841923503283359,0.7842003853564548,0.5560445168511855
2025-04-25,TJS,0.5621562568904257,0.5432067776518678,0.5981132075471698,0.6563595740776542,0.7737350724027694,0.7842003853564548,0.47327842302840295
2025-04-26,TJS,0.6201541579076606,0.5595199643607505,0.5981132075471698,0.7689778598922926,0.7959778252338122,0.7842003853564548,0.43255890350973475
2025-04-29,TJS,0.5303446757461185,0.6854800569410816,0.5981132075471698,0.6230118635350673,0.816259863822607,0.7842003853564548,0.3253200946714004
2025-04-30,TJS,0.5290800780310626,0.539755199090205,0.5981132075471698,0.6823136321675242,0.7301990174291432,0.7842003853564548,0.38452927420858035
2025-05-01,TJS,0.5609564862243511,0.7404912495225997,0.5981132075471698,0.6208382621672902,0.786195686365344,0.7842003853564548,0.40639801993676933
2025-05-06,TJS,0.6145358887747611,0.7094221373311406,0.8866666666666667,0.6800698129259715,0.814685874772826,0.7842003853564548,0.47121659299059576
2025-05-07,TJS,0.4761838981412889,0.4972633832939718,0.5981132075471698,0.5240725528326845,0.6988238472798968,0.7842003853564548,0.31379753745218997
2025-05-08,TJS,0.5289703287487115,0.5166823978187303,0.5981132075471698,0.6597692238565914,0.7345989415556662,0.7842003853564548,0.37246053960477277
2025-05-13,TJS,0.5316805572134513,0.6710357660906886,0.5981132075471698,0.6287553597454721,0.7571063826150738,0.7842003853564548,0.4978997818617112
2025-05-14,TJS,0.5043018766439816,0.58854392138762,0.5981132075471698,0.6153626752002764,0.6982330391386823,0.7842003853564548,0.460876423612502
2025-05-15,TJS,0.5219135508782214,0.6787123326684357,0.5981132075471698,0.5982054971256306,0.7547933506832186,0.7842003853564548,0.5022723369328199
2025-05-16,TJS,0.5320208505669275,0.5029142715734525,0.5981132075471698,0.606474150927222,0.7400877505096198,0.7842003853564548,0.5245760026388089
2025-05-17,TJS,0.5728704565513931,0.7210104262093784,0.5981132075471698,0.5963196626351729,0.7787771039188063,0.7842003853564548,0.45602064649401164
2025-05-20,TJS,0.5287044438712372,0.682797866251846,0.5981132075471698,0.6019865281862842,0.7794594667978523,0.7842003853564548,0.4551863296585251
2025-05-21,TJS,0.46122254543813773,0.48610180061789277,0.5981132075471698,0.572964465205785,0.7031444999015195,0.7842003853564548,0.3270185822427157
2025-05-22,TJS,0.5093664687379506,0.5877835121447973,0.5981132075471698,0.6684662462440651,0.7626561105674114,0.7842003853564548,0.38478223219470786
2025-05-23,TJS,0.2565011343337364,0.23257267992842293,0.21285140562248997,0.2211750735376022,0.15944130795114583,0.14747474747474748,0.3649776196530021
2025-05-24,TJS,0.6920417145280734,0.5885854094565887,0.5981132075471698,0.8076276417510749,0.7728480225753703,0.7842003853564548,0.3027748425537133
2025-05-27,TJS,0.3976176876529575,0.5058127173285053,0.5981132075471698,0.43910492232653425,0.6935862742227861,0.7842003853564548,0.3828343068102157
2025-05-28,TJS,0.45099104066994095,0.45844529644790233,0.5981132075471698,0.5461639771022468,0.6753181942442182,0.7842003853564548,0.26098224421245825
2025-05-29,TJS,0.5035757979236447,0.5784819267388224,0.5981132075471698,0.5935656440294869,0.753713972425,0.7842003853564548,0.2742402058478724
2025-05-30,TJS,0.5474417384496357,0.7501829121009922,0.8866666666666667,0.6874700057605663,0.787987683055929,0.7842003853564548,0.3711739293513549
2025-05-31,TJS,0.48068612645054,0.6659690891869827,0.5981132075471698,0.5304130529724763,0.7863317531073145,0.7842003853564548,0.35259645042550725
2025-06-03,TJS,0.49473369947142476,0.6971488744360793,0.5981132075471698,0.5596882325875953,0.8042447709685459,0.7842003853564548,0.280732596376807
2025-06-04,TJS,0.3775034079123185,0.7279783881026269,0.5981132075471698,0.40221966302343537,0.8285032827198406,0.7842003853564548,0.33393119431459856
2025-06-05,TJS,0.24767859478394816,0.1781117949927567,0.21285140562248997,0.2401017409036521,0.14529836868456222,0.14747474747474748,0.2469177022139855
2025-06-06,TJS,0.6341294356478452,0.5674280829819683,0.5981132075471698,0.7819114848215055,0.6078529575029258,0.7842003853564548,0.26153952077454806
2025-06-07,TJS,0.5960739473295966,0.49857616592260456,0.5981132075471698,0.7016738809267279,0.6221846183874742,0.7842003853564548,0.23796362113188463
2025-06-10,TJS,0.4048443894419163,0.20921277071440786,0.21285140562248997,0.3868200678462083,0.18850305024315822,0.14747474747474748,0.24308228584162403
2025-06-11,TJS,0.5304771783798724,0.7604939729269279,0.8866666666666667,0.6028424498099526,0.8568255481189819,0.7842003853564548,0.3260267642698875
2025-06-12,TJS,0.2689019078521423,0.1801138549124634,0.21285140562248997,0.24289046397089548,0.129398926448515,0.14747474747474748,0.2948671913332865
2025-06-17,TJS,0.40938587768423884,0.6177487116577232,0.5981132075471698,0.310844172376637,0.7728347635603043,0.7842003853564548,0.3113314923687748
2025-06-18,TJS,0.49767344382206813,0.6840600481797269,0.5981132075471698,0.5213038656765261,0.8465879017939757,0.7842003853564548,0.3827747188199113
2025-06-19,TJS,0.2635626460592829,0.2073389787602677,0.21285140562248997,0.22465798261123177,0.12877128358900933,0.14747474747474748,0.2923483986751744
2025-06-20,TJS,0.5728484839418934,0.6788267134611627,0.5981132075471698,0.6373700794664838,0.7865875178695055,0.7842003853564548,0.2617237067619733
2025-06-21,TJS,0.6006629804701304,0.5913315681948561,0.5981132075471698,0.6548355240259857,0.6343995409793397,0.7842003853564548,0.304992963711952
2025-06-24,TJS,0.4563865052907894,0.6189298891143052,0.5981132075471698,0.4882582513097924,0.6515875370166309,0.7842003853564548,0.43211799899672726
2025-06-25,TJS,0.5087168842869703,0.4576110359235014,0.5981132075471698,0.633004695161631,0.547706274738399,0.7842003853564548,0.2837516084164634
2025-06-26,TJS,0.5183654883605658,0.49246128208325635,0.5981132075471698,0.61172498680858,0.5522930684765741,0.7842003853564548,0.21878097710879044
2025-06-27,TJS,0.4924680898191571,0.5785824598918942,0.5981132075471698,0.527012877077169,0.6519138901872871,0.7842003853564548,0.259212067964087
2025-06-28,TJS,0.5931469847288336,0.6602325226666802,0.5981132075471698,0.6165099803708343,0.686901041966372,0.7842003853564548,0.2721927321862176
2025-07-01,TJS,0.5099900781641967,0.5859566569499718,0.6344827586206897,0.5098726485797535,0.6121923456645428,0.6132075471698113,0.4757157675730082
2025-07-02,TJS,0.4818983274640425,0.5563391527468944,0.6344827586206897,0.5356773731849517,0.6181691246677752,0.6132075471698113,0.49900380857789833
2025-07-03,TJS,0.36353272956706206,0.24825875509979223,0.19826086956521738,0.3592081011888401,0.21486242035183253,0.13217391304347825,0.4125563436009345
2025-07-04,TJS,0.4953901504101111,0.31066856993162506,0.19826086956521738,0.5091895498591723,0.2630558275313932,0.13217391304347825,0.37000758359634117
2025-07-05,TJS,0.6342074570052115,0.691300475994377,0.6344827586206897,0.6673119467995327,0.7301987615570317,0.6132075471698113,0.327979164392396
2025-07-08,TJS,0.7171205422386978,0.7639408566790322,0.9,0.8397979610618775,0.79849186037573,0.6132075471698113,0.42649525980574365
2025-07-09,TJS,0.25646024763623865,0.20439941990926014,0.19826086956521738,0.23644261859639984,0.18075770148417944,0.13217391304347825,0.38532459251406653
2025-07-10,TJS,0.5109653904081076,0.737743305788605,0.6344827586206897,0.579438257118453,0.6504502724139496,0.6132075471698113,0.34603285092623187
2025-07-11,TJS,0.4934996838726571,0.2676544584554645,0.19826086956521738,0.46030085259724,0.19589689399816912,0.13217391304347825,0.35719584437958624
2025-07-12,TJS,0.4003200346433898,0.7433769289542178,0.6344827586206897,0.3492057438379097,0.834675083586898,0.830155979202773,0.30936047990137755
2025-07-15,TJS,0.6753541403259314,0.7474880166412334,0.9,0.766324877826019,0.7637358082889292,0.830155979202773,0.18750455582662254
2025-07-16,TJS,0.5052121952338646,0.6577853391766565,0.6344827586206897,0.5572016293646238,0.7511456362497207,0.830155979202773,0.3172653847833266
2025-07-17,TJS,0.47679135207222756,0.5959117448604015,0.6344827586206897,0.5265012347358217,0.703415677394914,0.830155979202773,0.4044810258765115
2025-07-18,TJS,0.5822179491547772,0.4854776414388244,0.6344827586206897,0.7345153180309125,0.6596302061500361,0.830155979202773,0.4717718791707389
2025-07-19,TJS,0.46265726066096985,0.7064163242622943,0.6344827586206897,0.4415960758492638,0.7756161699166433,0.830155979202773,0.35425804500316554
2025-07-22,TJS,0.5307995094380303,0.6936034271599427,0.9,0.49260674631932505,0.7684947210615019,0.830155979202773,0.3558013308609534
2025-07-23,TJS,0.32058632979711094,0.31620803637250566,0.19826086956521738,0.2805694272525572,0.33235387329237215,0.13217391304347825,0.3065375353335495
2025-07-24,TJS,0.5644341107599432,0.5816950760266453,0.6344827586206897,0.6917405584771295,0.696425411512449,0.830155979202773,0.3410223628587071
2025-07-25,TJS,0.5078425440874237,0.543344754886556,0.6344827586206897,0.5348531150861789,0.7059591277759303,0.830155979202773,0.3875363474813147
2025-07-26,TJS,0.5904316314584843,0.2915721461085878,0.19826086956521738,0.5934759891024733,0.2487135136257074,0.13217391304347825,0.4107161994273554
2025-07-29,TJS,0.35203781840387893,0.5915015057084158,0.6344827586206897,0.3122350091514102,0.7686305174326585,0.830155979202773,0.321336237134468
2025-07-30,TJS,0.7422818241607704,0.7625727184542673,0.6344827586206897,0.8475122856382789,0.8222358629768874,0.830155979202773,0.33004706952408414
2025-07-31,TJS,0.7488372300285407,0.7950521313045116,0.9,0.8455915399614163,0.8753771413945902,0.830155979202773,0.37895962752671986
2025-08-01,TJS,0.664106034958921,0.7332718940088877,0.6344827586206897,0.7270143727825085,0.8367821477394243,0.830155979202773,0.40232764609404853
2025-08-02,TJS,0.7636292922359388,0.782051322237323,0.6344827586206897,0.8237506414529626,0.840669733806308,0.830155979202773,0.3969780786879418
2025-08-05,TJS,0.7553599729132752,0.6885128616330886,0.6344827586206897,0.7995839680230011,0.7492175478512616,0.830155979202773,0.2928281603419119
2025-08-06,TJS,0.7716935753067473,0.6607687679278189,0.6344827586206897,0.7850593037577518,0.7572393573963109,0.830155979202773,0.34163435452782975
2025-08-07,TJS,0.6653714549438624,0.24944906533125144,0.19826086956521738,0.6254362531370596,0.19648963770672065,0.13217391304347825,0.32351832041473455
2025-08-08,TJS,0.7583118464802608,0.584492077280553,0.9,0.8241728120151071,0.6353237677598014,0.6132075471698113,0.3131630459111418
2025-08-09,TJS,0.7634796943719678,0.609496451857721,0.6344827586206897,0.8429770952077188,0.797650506998551,0.830155979202773,0.24412083417928535
2025-08-12,TJS,0.6680390517496794,0.4093811227457472,0.6344827586206897,0.7795470306220357,0.6234068776486461,0.830155979202773,0.29985124956141573
2025-08-13,TJS,0.5211491730728102,0.4807647976046499,0.6344827586206897,0.6327971188317755,0.7155383360674924,0.830155979202773,0.28044626651789323
2025-08-14,TJS,0.5602293371872104,0.5140748476183269,0.6344827586206897,0.6367124500706406,0.6691521928089313,0.830155979202773,0.23801773158448636
2025-08-15,TJS,0.650235830897517,0.5203621894243862,0.6344827586206897,0.7460681247481056,0.6365951287708789,0.6132075471698113,0.2628627065224746
2025-08-16,TJS,0.6363276659664576,0.45152227925577654,0.452,0.6106160113060667,0.4884711906422109,0.448,0.26172830946585585
2025-08-19,TJS,0.5620317479383838,0.44296844144093506,0.6344827586206897,0.5789756370328502,0.5632193021849914,0.6132075471698113,0.3030736334394391
2025-08-20,TJS,0.5873369840182134,0.4517150530747015,0.6344827586206897,0.6446629167397339,0.5633467665712638,0.6132075471698113,0.22407783940752665
2025-08-21,TJS,0.5958567230913596,0.42220993809916463,0.6344827586206897,0.7176772285815993,0.5741608739114376,0.6132075471698113,0.24402405348765735
2025-08-22,TJS,0.6320562266347949,0.49168304227357285,0.6344827586206897,0.7020374888878085,0.6145959761789536,0.6132075471698113,0.26059045974341594
2025-08-23,TJS,0.5699281123015144,0.40708199756698304,0.452,0.5455904351694599,0.4059669890963836,0.448,0.3586604456212882
2025-08-26,TJS,0.7020046797945362,0.6165263003999174,0.6344827586206897,0.7759963845774688,0.6997327785268219,0.6132075471698113,0.16502224165387763
2025-08-27,TJS,0.15406499885924146,0.2569080772615272,0.452,0.10919091476905929,0.28570593060085936,0.448,0.3361996477750726
2025-08-28,TJS,0.47463862487724495,0.2910989569206488,0.452,0.47486409233734705,0.30854958900012247,0.448,0.2981705200154845
2025-08-29,TJS,0.6054409192526164,0.6354472962227639,0.6344827586206897,0.6313879613173243,0.7147049552786946,0.830155979202773,0.2605684323295549
2025-08-30,TJS,0.7420710545177039,0.6290542735489435,0.6344827586206897,0.774614183609732,0.658684321426289,0.6132075471698113,0.36903000850180734
2025-09-02,TJS,0.6374909991110339,0.4516683046882912,0.6344827586206897,0.686317933574425,0.5639493092084504,0.6132075471698113,0.2306759398564801
2025-09-03,TJS,0.4231990224605292,0.3032094192697707,0.452,0.43554269078966834,0.30532272661157106,0.448,0.2703112783249915
2025-09-04,TJS,0.4992960577887571,0.3621583903078705,0.452,0.5288441297003371,0.39616910167740643,0.448,0.3982821367772497
2025-09-05,TJS,0.4511839099436984,0.4961790844628985,0.452,0.4608750788929876,0.4434726240959244,0.448,0.37998869193805207
2025-09-06,TJS,0.37885379215115544,0.5914622274035815,0.452,0.3746246774973251,0.5494190118605129,0.448,0.37898817820527253
2025-09-09,TJS,0.15851056299381858,0.5196433631204458,0.452,0.1328655523282238,0.4359321256824265,0.448,0.3716405055485829
2025-09-10,TJS,0.46270791869184397,0.5686884323753537,0.452,0.5356454781103082,0.6297137051168218,0.448,0.3575038991126962
2025-09-11,TJS,0.6405151461509131,0.6135558974593841,0.6344827586206897,0.758403764562868,0.7634762103466061,0.830155979202773,0.340817015961357
2025-09-12,TJS,0.6429469740369399,0.3508506374049349,0.452,0.7407734472548718,0.37725157873543735,0.448,0.41159472230517324
2025-09-13,TJS,0.8206977978895443,0.7553087223342175,0.9,0.8997120517835769,0.8436733761044778,0.830155979202773,0.4632191894256412
2025-09-16,TJS,0.6701580085749668,0.7351912993821076,0.9,0.6768437581659164,0.7519506147028049,0.830155979202773,0.36638268930035256
2025-09-17,TJS,0.5723524326047064,0.4495803652654971,0.452,0.5663301776808223,0.4508051336710431,0.448,0.3850175858583107
2025-09-18,TJS,0.7201791178051652,0.6989211858898072,0.6344827586206897,0.7154513510062213,0.7039322450396823,0.830155979202773,0.35356767939744616
2025-09-19,TJS,0.6932748198615889,0.4525073903491729,0.452,0.6381588104675366,0.45364838965574655,0.448,0.3870991357111306
2025-09-20,TJS,0.6733096086560844,0.5494484774237789,0.452,0.6481093794728646,0.5191977810970079,0.448,0.4670353803983108
2025-09-23,TJS,0.32520155357983993,0.3952498572957983,0.452,0.2932023086656494,0.36904236790076356,0.448,0.24374766579068471
2025-09-24,TJS,0.6324265671824838,0.4692064735766008,0.6344827586206897,0.7651952627054238,0.5542091627914181,0.6132075471698113,0.2981106062082573
2025-09-25,TJS,0.5666904339947246,0.4807429670788493,0.6344827586206897,0.6197702431791607,0.6334945175997869,0.6132075471698113,0.3461474105829694
2025-09-26,TJS,0.6241482373219595,0.5086543957288637,0.6344827586206897,0.750915746810996,0.6442671441413668,0.6132075471698113,0.31437385038634097
2025-09-27,TJS,0.7554564325715989,0.8192555143226685,0.9,0.7893102891861264,0.8270039959132381,0.6132075471698113,0.3349100758297646
2025-09-30,TJS,0.6344038726837997,0.6300643331048889,0.6344827586206897,0.6266321149038221,0.6759875957457173,0.6132075471698113,0.39199741899809276
2025-10-01,TJS,0.4596145371674639,0.5017766168042135,0.437984496124031,0.4555677827226607,0.5968817699657676,0.43410852713178294,0.39117516408026276
2025-10-02,TJS,0.5045164885575749,0.6344071398422255,0.5333333333333333,0.5736898894501007,0.5573250632677781,0.5719844357976653,0.4102620355098585
2025-10-03,TJS,0.5361690007020824,0.5025916403568946,0.5333333333333333,0.578036958955696,0.5540209366282286,0.5719844357976653,0.4122407231820056
2025-10-04,TJS,0.5307238962771412,0.612869339711485,0.437984496124031,0.5103807372235408,0.5964536790228555,0.43410852713178294,0.4514838482124426
2025-10-07,TJS,0.5789748213115695,0.8503853660272412,0.7483176312247645,0.6328059561896138,0.8364856433341045,0.7831196581196581,0.347232799647866
2025-10-08,TJS,0.1515141282686089,0.4574229132873813,0.437984496124031,0.13178883410181588,0.31409894819504564,0.43410852713178294,0.35524380878140915
2025-10-09,TJS,0.346124840521307,0.7847543863111358,0.7483176312247645,0.42115088240984944,0.6621767283916895,0.7831196581196581,0.3836057967027021
2025-10-10,TJS,0.2900584951282543,0.6560718559235698,0.7483176312247645,0.3478810187960268,0.5821454142374438,0.7831196581196581,0.41648089329093757
2025-10-11,TJS,0.5670333847919723,0.77893076039221,0.7483176312247645,0.6449597146757099,0.70639262704349,0.7831196581196581,0.40428009449348107
2025-10-14,TJS,0.6016167890017567,0.8037694458408169,0.7483176312247645,0.6492962634091267,0.7226068280754037,0.7831196581196581,0.3592576958664172
2025-10-15,TJS,0.4069778700130422,0.6558901327107014,0.7483176312247645,0.454974002454908,0.5299201310820962,0.5719844357976653,0.3715470404765149
2025-10-16,TJS,0.4120370181665388,0.6803137024454475,0.7483176312247645,0.5068316525310844,0.6241384215491022,0.7831196581196581,0.3543636000756412
2025-10-17,TJS,0.3679616240243338,0.42257658990352415,0.437984496124031,0.3826116187638802,0.38329367545502013,0.43410852713178294,0.36753045440110976
2025-10-18,TJS,0.654368508815621,0.6400967135099819,0.5333333333333333,0.761953125323759,0.7145244338198551,0.5719844357976653,0.44494718898397767
2025-10-21,TJS,0.43320578467490345,0.2936425963883614,0.437984496124031,0.46285238524371564,0.3068892715077811,0.43410852713178294,0.481445948852658
2025-10-22,TJS,0.24583077785636373,0.3254022849028072,0.437984496124031,0.28437937686678716,0.3485157885610932,0.43410852713178294,0.4249045813512296
2025-10-23,TJS,0.41071726532822267,0.4417667848868673,0.5333333333333333,0.6951220039614776,0.7168940570214066,0.7831196581196581,0.49871607343585733
2025-10-24,TJS,0.36225010313103706,0.48956256634847506,0.5333333333333333,0.48626571792596,0.6358058414103311,0.7831196581196581,0.42955005492714377
2025-10-25,TJS,0.6163744567943215,0.85586278962945,0.7483176312247645,0.7105847861216761,0.775723234082857,0.7831196581196581,0.49320265739023655
2025-10-28,TJS,0.16790381665422308,0.31871572145470045,0.437984496124031,0.12965953035002467,0.2723386724901046,0.43410852713178294,0.38605102046723716
2025-10-29,TJS,0.611868909934425,0.6995693901696509,0.7483176312247645,0.6997373790017272,0.6402109637499762,0.7831196581196581,0.4684487374249734
