origin,cadence,kind,endpoint,n_risk,positive_labels,n_recent_records
2026-08-01,month,fine_full20,12,1240,54,0
2026-08-01,month,fine_full20,13,1186,46,0
2026-08-01,month,fine_full20,14,1140,24,0
2026-08-01,month,fine_full20,15,1116,20,0
2026-08-01,month,fine_full20,16,1096,28,0
2026-08-01,month,fine_full20,17,1068,29,0
2026-08-01,month,fine_full20,18,1039,18,0
2026-08-01,month,fine_full20,19,1021,20,0
2026-08-01,month,fine_full20,20,1001,19,0
2026-08-01,month,fine_partial,1,5630,2713,95
2026-08-01,month,fine_partial,2,2912,572,56
2026-08-01,month,fine_partial,3,2335,303,36
2026-08-01,month,fine_partial,4,2030,181,31
2026-08-01,month,fine_partial,5,1848,148,27
2026-08-01,month,fine_partial,6,1700,104,25
2026-08-01,month,fine_partial,7,1596,86,23
2026-08-01,month,fine_partial,8,1510,79,22
2026-08-01,month,fine_partial,9,1431,51,22
2026-08-01,month,fine_partial,10,1379,63,21
2026-08-01,month,fine_partial,11,1313,55,18
2026-08-01,month,fine_partial,12,1253,54,13
2026-08-01,month,fine_partial,13,1195,46,9
2026-08-01,month,fine_partial,14,1148,24,8
2026-08-01,month,fine_partial,15,1119,20,3
2026-08-01,month,fine_partial,16,1098,28,2
2026-08-01,month,fine_partial,17,1068,29,0
2026-08-01,month,fine_partial,18,1039,18,0
2026-08-01,month,fine_partial,19,1021,20,0
2026-08-01,month,fine_partial,20,1001,19,0
2026-09-01,month,direct_full20,5,5645,1724,0
2026-09-01,month,direct_mature5,5,5720,1765,75
2026-09-01,month,coarse_full20,1,5645,2717,0
2026-09-01,month,coarse_full20,3,2928,875,0
2026-09-01,month,coarse_full20,5,2053,329,0
2026-09-01,month,coarse_full20,10,1724,383,0
2026-09-01,month,coarse_full20,20,1341,313,0
2026-09-01,month,coarse_partial,1,5740,2745,95
2026-09-01,month,coarse_partial,3,2990,883,62
2026-09-01,month,coarse_partial,5,2102,337,49
2026-09-01,month,coarse_partial,10,1759,385,35
2026-09-01,month,coarse_partial,20,1341,313,0
2026-09-01,month,fine_full20,1,5645,2717,0
2026-09-01,month,fine_full20,2,2928,572,0
2026-09-01,month,fine_full20,3,2356,303,0
2026-09-01,month,fine_full20,4,2053,181,0
2026-09-01,month,fine_full20,5,1872,148,0
2026-09-01,month,fine_full20,6,1724,104,0
2026-09-01,month,fine_full20,7,1620,86,0
2026-09-01,month,fine_full20,8,1534,79,0
2026-09-01,month,fine_full20,9,1455,51,0
2026-09-01,month,fine_full20,10,1404,63,0
2026-09-01,month,fine_full20,11,1341,55,0
2026-09-01,month,fine_full20,12,1286,54,0
2026-09-01,month,fine_full20,13,1232,46,0
2026-09-01,month,fine_full20,14,1186,24,0
2026-09-01,month,fine_full20,15,1162,20,0
2026-09-01,month,fine_full20,16,1142,28,0
2026-09-01,month,fine_full20,17,1114,29,0
2026-09-01,month,fine_full20,18,1085,18,0
2026-09-01,month,fine_full20,19,1067,20,0
2026-09-01,month,fine_full20,20,1047,19,0
2026-09-01,month,fine_partial,1,5740,2745,95
2026-09-01,month,fine_partial,2,2995,575,67
2026-09-01,month,fine_partial,3,2415,308,59
2026-09-01,month,fine_partial,4,2107,186,54
2026-09-01,month,fine_partial,5,1916,151,44
2026-09-01,month,fine_partial,6,1760,105,36
2026-09-01,month,fine_partial,7,1654,87,34
2026-09-01,month,fine_partial,8,1567,79,33
2026-09-01,month,fine_partial,9,1488,51,33
2026-09-01,month,fine_partial,10,1437,63,33
2026-09-01,month,fine_partial,11,1374,55,33
2026-09-01,month,fine_partial,12,1318,54,32
2026-09-01,month,fine_partial,13,1260,46,28
2026-09-01,month,fine_partial,14,1209,24,23
2026-09-01,month,fine_partial,15,1184,20,22
2026-09-01,month,fine_partial,16,1159,28,17
2026-09-01,month,fine_partial,17,1126,29,12
2026-09-01,month,fine_partial,18,1092,18,7
2026-09-01,month,fine_partial,19,1072,20,5
2026-09-01,month,fine_partial,20,1047,19,0
